article_id,ticker,published_at,source_name,author,title,description,content,url,date,publishedAt,sentiment_score,sentiment_label,Date,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
0,NVDA,2026-03-31 15:00:54+00:00,Cisco.com,Surbhi Paul,The multimillion-dollar fabric decision: Why neoclouds need unified networks,"Discover how unified AI fabrics enable neoclouds to run training and inference concurrently, boosting gross margins and securing long-term customer loyalty by eliminating the need for separate network infrastructures.","The fabric decision that defines margins
An enterprise CFO reviews AI spend: training bills are spiking at a hyperscaler where they already have contracts in place, even if their data does not live … [+11443 chars]",https://blogs.cisco.com/?p=488739,2026-03-31,2026-03-31 15:00:54+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
1,NVDA,2026-03-31 15:03:19+00:00,TechCrunch,Tim Fernholz,Nomadic raises $8.4 million to wrangle the data pouring off autonomous vehicles | TechCrunch,Nomadic raises $8.4 million to wrangle the data pouring off autonomous vehicles | TechCrunchtechcrunch.com,"To build the autonomous machines of the future, sometimes your model needs a model. 
Companies developing self-driving cars, robots manipulating the physical environment, or autonomous construction … [+4146 chars]",https://techcrunch.com/2026/03/31/nomadic-raises-8-4-million-to-wrangle-the-data-pouring-off-avs/,2026-03-31,2026-03-31 15:03:19+00:00,-0.3612,negative,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
2,NVDA,2026-03-31 15:09:03+00:00,The Times of India,Piyush Shukla,"Why is US stock market surging big today? Dow Jones, S&P 500, Nasdaq rise despite Iran war and oil price shock - Tesla, Oracle and Nvidia on the move","US stock market surge today as the Dow Jones jumps over 300 points, the S&P 500 climbs above 6,400, and the Nasdaq leads with strong gains. Stocks are rising despite the Iran war and oil price shock. Investors are reacting to signals from Donald Trump about a…","US stock market surge today is making headlines as the Dow Jones jumped 304 points to 45,521.06, the S&amp;P 500 climbed 1.02% to 6,408.42, and the Nasdaq surged 1.43% to 21,092.38. The rally comes a… [+9352 chars]",https://economictimes.indiatimes.com/news/international/us/why-is-us-stock-market-surging-big-today-dow-jones-sp-500-nasdaq-rise-despite-iran-war-and-oil-price-shock-tesla-oracle-and-nvidia-on-the-move/articleshow/129929827.cms,2026-03-31,2026-03-31 15:09:03+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
3,NVDA,2026-03-31 15:13:00+00:00,Yahoo Entertainment,,Nvidia invests $2B in Marvell Technology as part of AI infrastructure partnership,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b8462b5b-c4d6-4281-bf7c-169257b4d1f0,2026-03-31,2026-03-31 15:13:00+00:00,0.5423,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
4,NVDA,2026-03-31 15:20:00+00:00,Hot Hardware,Zak Killian,NVIDIA DLSS 4.5 Tested: The Real-World Impact Of Dynamic Multi-Frame Generation,"Way back at CES 2026, NVIDIA promised major updates to DLSS. No, we're not talking about the recently revealed and roundly controversial DLSS 5; rather, we're talking about the final revisions to DLSS 4.5. We already covered the new models for Super Resolutio…","Way back at CES 2026, NVIDIA promised major updates to DLSS. No, we're not talking about the recently revealed and roundly controversial DLSS 5; rather, we're talking about the final revisions to DLS… [+12279 chars]",https://hothardware.com/news/nvidia-dlss-45-dynamic-mfg-tested,2026-03-31,2026-03-31 15:20:00+00:00,0.1779,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
5,NVDA,2026-03-31 15:21:53+00:00,Yahoo Entertainment,,Why I’m Staying Cautious on NVIDIA—and the Stocks I Prefer Instead,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_61cb613f-63c9-4842-97f1-e7ad9894fd07,2026-03-31,2026-03-31 15:21:53+00:00,0.5423,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
6,NVDA,2026-03-31 15:24:12+00:00,The Times of India,ETtech,"Oracle Layoffs: Company trims workforce amid rising AI, data centre spends; Indian employees also impacted",Oracle jobs cut: The Larry Ellison-led company is slashing jobs across cloud and database units. The restructuring is aimed at transitioning it from a traditional database software provider into an AI cloud rival to Amazon and Microsoft.,"Larry Ellison-led Oracle has reportedly begun another round of layoffs amid increased capital expenditure on artificial intelligence (AI) and data centres.Per posts on LinkedIn by impacted employees,… [+2073 chars]",https://economictimes.indiatimes.com/tech/technology/oracle-layoffs-company-trims-workforce-amid-rising-ai-data-centre-spends-indian-employees-also-impacted/articleshow/129930464.cms,2026-03-31,2026-03-31 15:24:12+00:00,0.6369,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
7,NVDA,2026-03-31 15:24:12+00:00,The Times of India,ETtech,"Oracle begins new round of layoffs amid rising AI, data centre spends; Indian employees also impacted",The Larry Ellison-led company is slashing jobs across cloud and database units. The restructuring is aimed at transitioning it from a traditional database software provider into an AI cloud rival to Amazon and Microsoft.,"Larry Ellison-led Oracle has reportedly begun another round of layoffs amid increased capital expenditure on artificial intelligence (AI) and data centres.Per posts on LinkedIn by impacted employees,… [+2043 chars]",https://economictimes.indiatimes.com/tech/technology/oracle-begins-new-round-of-layoffs-amid-rising-ai-data-centre-spends-indian-employees-also-impacted/articleshow/129930464.cms,2026-03-31,2026-03-31 15:24:12+00:00,0.6369,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
8,NVDA,2026-03-31 15:26:50+00:00,The Times of India,Reuters,US Stocks: Nvidia bets $2 billion on Marvell as rising AI adoption fuels competition; shares rise,Nvidia has ​invested $2 billion in Marvell Technology as part of efforts ​to make it easier for customers to use the custom artificial intelligence chips that the smaller company designs with Nvidia's networking gear and central processors.,Nvidia has invested $2 billion in Marvell Technology as part of efforts to make it easier for customers to use the custom artificial intelligence chips that the smaller company designs with Nvidia's … [+1801 chars],https://economictimes.indiatimes.com/markets/us-stocks/news/us-stocks-nvidia-bets-2-billion-on-marvell-as-rising-ai-adoption-fuels-competition-shares-rise/articleshow/129930476.cms,2026-03-31,2026-03-31 15:26:50+00:00,0.7096,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
9,NVDA,2026-03-31 15:39:26+00:00,Business Insider,sobrient@insider.com (Samuel O'Brient),Nvidia just proved again that it's a kingmaker for AI companies,Marvell Technology stock spiked as much as 11% after Nvidia announced a $2 billion investment in the company.,"The move: Marvell Technology stock jumped as much as 11% on Tuesday. Shares are now up 12% in 2026 and have climbed more than 50% over the past year.
The why: Marvell stock's jump on Tuesday is than… [+1654 chars]",https://www.businessinsider.com/marvell-technology-stock-price-chips-surging-ai-investing-mrvl-nvda-2026-3,2026-03-31,2026-03-31 15:39:26+00:00,0.296,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
